DS_Name,T,N,p,k,Bin,Cost,SDratio,correl,cancor1,cancor2,fract1,fract2,skewness,kurtosis,Hc,Hx,MCx,EnAtr,NSRatio,Alg_Name,binaryClass
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,4,1
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,5,1
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,6,0
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,7,1
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,8,0
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,9,0
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,10,1
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,11,0
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,12,1
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,13,1
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,14,0
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,15,1
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,16,1
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,17,1
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,18,1
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,19,1
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,20,1
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,21,1
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,22,1
19,2580.0,7078.0,56,91,0,0,2.2442,0.23683809523809524,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,23,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,0,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,1,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,2,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,3,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,4,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,5,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,6,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,7,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,8,0
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,9,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,10,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,11,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,12,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,13,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,14,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,15,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,16,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,17,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,18,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,19,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,20,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,21,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,22,1
20,1499.0,4999.0,14,2,0,0,1.1316,0.3676,0.7792,0.7410583333333334,1.0,0.7000416666666666,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,23,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,0,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,1,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,2,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,3,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,4,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,5,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,6,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,7,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,8,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,9,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,10,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,11,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,12,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,13,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,14,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,15,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,16,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,17,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,18,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,19,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,20,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,21,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,22,1
21,846.0,846.0,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,23,1
